id;name;minplayers;maxplayers;yearpublished;playingtime;image;game_category;game_mechanic
28089;Burg Appenzell;2;4;2007;30;028089.jpg;Animals, Children's Game, Exploration, Maze, Memory;Action Points, Grid Movement, Map Deformation, Memory, Set Collection
4396;Odin's Ravens;2;2;2002;30;004396.jpg;Animals, Card Game, Mythology;Hand Management, Map Addition, Race, Track Movement
398;Wildlife Safari;2;5;1994;30;000398.jpg;Animals, Card Game;Commodity Speculation, Hand Management, Open Drafting, Stock Holding
196496;Warfighter: The WWII Tactical Combat Card Game;1;6;2016;90;196496.png;Card Game, Wargame, World War II;Action Points, Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hand Management, Solo / Solitaire Game
272427;Terramara;2;4;2019;120;272427.jpg;Ancient;Modular Board, Variable Player Powers, Worker Placement
332321;ALIEN: Fate of the Nostromo;1;5;2021;60;332321.jpg;Horror, Movies / TV / Radio theme;Action Points, Cooperative Game, Variable Player Powers
122842;Exodus: Proxima Centauri;2;6;2012;180;122842.png;Civilization, Fighting, Science Fiction, Space Exploration, Wargame;Area Majority / Influence, Area Movement, Auction/Bidding, Dice Rolling, Follow, Hexagon Grid, Modular Board, Simultaneous Action Selection, Take That, Tech Trees / Tech Tracks, Trading, Voting
207572;Holland '44: Operation Market-Garden;2;2;2017;900;207572.jpg;Wargame, World War II;Dice Rolling, Hexagon Grid, Simulation
124172;Tsuro of the Seas;2;8;2012;40;124172.jpg;Abstract Strategy, Nautical;Dice Rolling, Hand Management, Network and Route Building, Player Elimination, Tile Placement
157096;Historia;1;6;2014;120;157096.jpg;Civilization;Action Retrieval, Area Majority / Influence, Hand Management, Simultaneous Action Selection
104955;Antike Duellum;2;2;2012;75;104955.jpg;Ancient, Civilization, Territory Building;Area Majority / Influence, Area Movement, Hand Management, Income, Race, Rondel, Static Capture, Tech Trees / Tech Tracks
202977;Cytosis: A Cell Biology Board Game;2;5;2017;90;202977.png;Economic, Educational, Industry / Manufacturing, Medical;Set Collection, Worker Placement
215471;Photograph;2;4;2016;20;215471.jpg;Card Game, Number;Hand Management, Open Drafting, Set Collection
382843;Evacuation;1;4;2023;150;382843.jpg;Industry / Manufacturing, Racing, Science Fiction, Territory Building;Hand Management, Highest-Lowest Scoring, Income, Pick-up and Deliver, Solo / Solitaire Game
38386;A Castle for All Seasons;2;4;2008;60;038386.gif;City Building, Medieval;Action Retrieval, Events, Simultaneous Action Selection, Worker Placement
180592;Steam Time;2;4;2015;90;180592.jpg;Adventure, Economic;Contracts, Modular Board, Open Drafting, Worker Placement
71074;Expedition: Northwest Passage;1;4;2013;60;071074.png;Exploration, Nautical;Action Points, Map Addition, Set Collection, Tile Placement
1219;Labyrinth;2;4;1986;20;001219.jpg;Children's Game, Maze, Puzzle;Map Deformation, Modular Board, Network and Route Building, Point to Point Movement, Slide/Push, Square Grid, Tile Placement
269725;Corinth;2;4;2019;30;269725.png;Dice;Dice Rolling, Paper-and-Pencil
91984;Québec;2;5;2011;75;091984.jpg;City Building;Area Majority / Influence, Modular Board, Worker Placement
171726;Project: ELITE;1;4;2016;30;171726.jpg;Fighting, Miniatures, Real-time, Science Fiction;Cooperative Game, Dice Rolling, Grid Movement, Solo / Solitaire Game, Variable Player Powers
73664;Cabo;2;5;2010;30;073664.jpg;Card Game;Hand Management, Memory
274450;Last Aurora;1;4;2020;90;274450.jpg;Card Game, Science Fiction, Transportation;Hand Management, Race, Worker Placement
250881;Dominations: Road to Civilization;2;4;2019;120;250881.jpg;Civilization;Area Majority / Influence, Modular Board, Set Collection, Tech Trees / Tech Tracks, Tile Placement
174837;Sol: Last Days of a Star;1;5;2017;90;174837.png;Science Fiction;Action Points, Area Movement, Cooperative Game, Movement Points, Network and Route Building, Ownership, Pattern Building
1107;Nyet!;2;5;1997;60;001107.jpg;Animals, Card Game;Hand Management, Open Drafting, Team-Based Game, Trick-taking
24742;Cold War: CIA vs KGB;2;2;2007;60;024742.jpg;Bluffing, Card Game, Modern Warfare, Political, Spies/Secret Agents;Area Majority / Influence, Push Your Luck, Secret Unit Deployment, Simultaneous Action Selection
266967;Dice Throne: Season Two - Cursed Pirate v. Artificer;2;2;2018;40;266967.jpg;Card Game, Dice, Fantasy, Fighting;Dice Rolling, Take That, Variable Player Powers
352515;Trio;3;6;2021;15;352515.jpg;Animals, Card Game;Memory, Set Collection
300683;Meeple Land;2;4;2020;45;300683.jpg;City Building, Economic, Puzzle;Auction: Turn Order Until Pass, Income, Market, Modular Board, Network and Route Building, Set Collection, Square Grid, Tile Placement
238546;The Rise of Queensdale;2;4;2018;60;238546.jpg;Civilization, Medieval;Dice Rolling, Legacy Game, Scenario / Mission / Campaign Game, Worker Placement, Worker Placement with Dice Workers
301919;Pandemic: Hot Zone - North America;2;4;2020;30;301919.png;Medical, Print & Play;Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers
253618;5-Minute Marvel;2;5;2018;5;253618.jpg;Card Game, Comic Book / Strip, Fighting, Real-time;Cooperative Game, Hand Management, Real-Time, Variable Player Powers
112138;Krosmaster: Arena;2;4;2012;60;112138.gif;Collectible Components, Fantasy, Fighting, Miniatures;Action Points, Dice Rolling, Grid Movement, Open Drafting, Variable Player Powers
277927;Bites;2;5;2020;20;277927.jpg;Abstract Strategy, Animals;Commodity Speculation, End Game Bonuses, Map Reduction, Modular Board, Set Collection, Track Movement, Variable Set-up
1662;Napoléon: The Waterloo Campaign, 1815;2;3;1974;120;001662.jpg;Napoleonic, Wargame;Dice Rolling, Minimap Resolution, Point to Point Movement, Secret Unit Deployment, Simulation, Variable Set-up
19622;A Victory Lost: Crisis in Ukraine 1942-1943;2;2;2006;360;019622.jpg;Wargame, World War II;Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Zone of Control
180852;Tiny Epic Western;1;4;2016;45;180852.jpg;American West, Bluffing, Industry / Manufacturing;Area Majority / Influence, Commodity Speculation, Dice Rolling, Set Collection, Variable Player Powers, Worker Placement
174078;Holmes: Sherlock & Mycroft;2;2;2015;30;174078.jpg;Card Game, Novel-based;Hand Management, Open Drafting, Set Collection, Worker Placement
256320;Fertility;2;4;2018;45;256320.jpg;Ancient;Modular Board, Set Collection, Tile Placement
21551;SPQR (Deluxe Edition);1;4;2008;240;021551.jpg;Ancient, Wargame;Dice Rolling, Grid Movement, Hexagon Grid, Simulation
235375;Spirits of the Forest;1;4;2018;20;235375.png;Abstract Strategy;Open Drafting, Set Collection
248005;Ganymede;2;4;2018;40;248005.jpg;Card Game, Science Fiction;Open Drafting, Pick-up and Deliver, Set Collection
148203;Dutch Blitz;2;4;1960;15;148203.jpg;Card Game, Real-time;Pattern Building, Race, Real-Time, Score-and-Reset Game, Speed Matching
205610;A Game of Thrones: Hand of the King;2;4;2016;30;205610.jpg;Abstract Strategy, Card Game, Fantasy;Grid Movement, Open Drafting, Set Collection
371972;Ierusalem: Anno Domini;1;4;2023;90;371972.jpg;Religious;Advantage Token, Grid Coverage, Grid Movement, Hand Management, Set Collection, Solo / Solitaire Game, Worker Placement, Different Worker Types
230305;Unlock!: Mystery Adventures - The Tonipal's Treasure;1;6;2017;60;230305.jpg;Card Game, Exploration, Puzzle, Real-time;Cooperative Game, Storytelling
42673;Field Commander: Napoleon;1;1;2011;180;042673.jpg;Napoleonic, Wargame;Area Movement, Dice Rolling, Multiple Maps, Simulation, Solo / Solitaire Game
223376;A Song of Ice & Fire: Tabletop Miniatures Game - Stark vs Lannister Starter Set;2;2;2018;60;223376.jpg;Fantasy, Miniatures, Novel-based, Wargame;Dice Rolling, Hand Management, Measurement Movement, Worker Placement
37387;Steel Driver;3;6;2008;90;037387.jpg;Trains, Transportation;Auction/Bidding, Network and Route Building, Stock Holding
294514;5-Minute Mystery;1;6;2020;30;294514.jpg;Murder/Mystery, Party Game;Cooperative Game, Deduction, Real-Time
240271;Core Space;1;6;2019;180;240271.jpg;Adventure, Exploration, Fighting, Miniatures, Science Fiction;Action Points, Cooperative Game, Dice Rolling, Die Icon Resolution, Grid Movement, Measurement Movement, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Semi-Cooperative Game, Solo / Solitaire Game, Variable Player Powers, Variable Set-up
146221;Forge War;1;4;2015;180;146221.jpg;Adventure, Economic, Fantasy, Industry / Manufacturing, Medieval;Grid Movement, Hexagon Grid, Modular Board, Role Playing, Variable Phase Order, Worker Placement
268012;Chronicles of Drunagor: Age of Darkness;1;5;2021;120;268012.jpg;Card Game, Dice, Exploration, Fantasy, Miniatures;Cooperative Game, Dice Rolling, Modular Board, Scenario / Mission / Campaign Game
37907;Diamonds Club;2;4;2008;75;037907.jpg;Economic, Industry / Manufacturing;Set Collection, Tech Trees / Tech Tracks, Worker Placement
267378;Chakra;2;4;2019;30;267378.jpg;Abstract Strategy;Action Retrieval, Set Collection
35503;Ra: The Dice Game;2;4;2009;45;035503.jpg;Ancient, Dice;Dice Rolling, Die Icon Resolution, End Game Bonuses, Re-rolling and Locking, Set Collection
216632;Tournament at Camelot;3;6;2017;45;216632.jpg;Card Game;Take That, Trick-taking, Variable Player Powers
309430;Tiny Epic Pirates;1;4;2021;60;309430.jpg;Dice, Exploration, Nautical, Pirates;Dice Rolling, Market, Movement Points, Pick-up and Deliver, Rondel, Solo / Solitaire Game, Variable Set-up
138649;DC Comics Dice Masters: Justice League;2;2;2015;60;138649.jpg;Collectible Components, Comic Book / Strip, Dice;Deck, Bag, and Pool Building, Dice Rolling
230383;Memoarrr!;2;4;2017;20;230383.jpg;Animals, Card Game, Memory, Nautical, Pirates;Memory, Modular Board, Variable Set-up
257732;Pax Transhumanity;1;4;2019;150;257732.png;Economic, Science Fiction;Hidden Victory Points, Market, Pattern Recognition, Sudden Death Ending, Worker Placement
66588;Wits & Wagers Family;3;10;2010;20;066588.jpg;Children's Game, Educational, Party Game, Trivia;Betting and Bluffing, Paper-and-Pencil
1887;Legend of the Five Rings;2;8;1995;45;001887.jpg;Card Game, Collectible Components, Fantasy, Fighting, Medieval;Open Drafting, Player Elimination, Set Collection
730;Breakout: Normandy;2;2;1992;240;000730.jpg;Wargame, World War II;Advantage Token, Area Movement, Area-Impulse, Dice Rolling, Simulation
369646;Disney Lorcana;2;6;2023;0;369646.png;Card Game, Collectible Components;
225167;Human Punishment: Social Deduction 2.0;4;16;2018;90;225167.jpg;Bluffing, Card Game, Deduction, Mafia, Party Game, Spies/Secret Agents;Hidden Roles, Take That, Team-Based Game, Traitor Game, Variable Player Powers
120;Hoity Toity;2;5;1990;45;000120.jpg;Bluffing;Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection
66510;The Red Dragon Inn 3;2;4;2011;60;066510.jpg;Card Game, Fantasy, Humor, Medieval, Party Game;Betting and Bluffing, Hand Management, Variable Player Powers
113636;Edo;2;4;2012;60;113636.jpg;Economic, Medieval;Action Queue, Hand Management, Point to Point Movement, Simultaneous Action Selection
321277;Tinners' Trail;1;5;2021;90;321277.png;Economic, Industry / Manufacturing;Action Points, Auction/Bidding, Dice Rolling, Market, Turn Order: Time Track
526;Abalone;2;2;1987;30;000526.jpg;Abstract Strategy;Grid Movement, Hexagon Grid, Slide/Push, Static Capture
317311;Switch & Signal;2;4;2020;45;317311.jpg;Trains, Transportation;Cooperative Game, Network and Route Building, Pick-up and Deliver
3931;Mare Nostrum;3;5;2003;120;003931.jpg;Ancient, Civilization, Economic;Area Majority / Influence, Dice Rolling, Set Collection, Trading, Variable Player Powers
145588;Citrus;2;5;2013;60;145588.jpg;Economic, Farming, Territory Building;Enclosure, Open Drafting, Pattern Building, Tile Placement
38992;Royal Palace;2;4;2008;60;038992.jpg;Age of Reason;Action Points, Area Majority / Influence
37358;Founding Fathers;3;5;2010;90;037358.jpg;Political;Area Majority / Influence, Campaign / Battle Card Driven, Hand Management, Open Drafting, Set Collection, Simulation, Voting
6901;Euchre;2;7;1848;45;006901.jpg;Card Game;Team-Based Game, Trick-taking
49;Mamma Mia!;2;5;1998;30;000049.jpg;Card Game, Memory;Hand Management, Memory
243430;Dealt!;3;5;2018;30;243430.png;Card Game;Hand Management, Ladder Climbing, Single Loser Game
160902;Dungeons & Dragons Dice Masters: Battle for Faerûn;2;2;2015;60;160902.jpg;Collectible Components, Dice, Fantasy, Fighting;Deck, Bag, and Pool Building, Dice Rolling, Variable Player Powers
157;Eurorails;2;6;1990;240;000157.jpg;Economic, Trains, Transportation;Connections, Crayon Rail System, Hexagon Grid, Network and Route Building, Pick-up and Deliver
331224;Zombicide: Undead or Alive;1;6;2022;60;331224.jpg;American West, Fighting, Horror, Miniatures, Zombies;Action Points, Cooperative Game, Dice Rolling, Modular Board, Multiple Maps, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers
352695;Oranienburger Kanal;1;2;2023;90;352695.png;City Building, Economic, Industry / Manufacturing, Territory Building;Increase Value of Unchosen Resources, Market, Variable Set-up, Worker Placement
146418;Warhammer: Diskwars;2;4;2013;90;146418.jpg;Dice, Fantasy, Wargame;Campaign / Battle Card Driven, Dice Rolling, Hand Management, Movement Template, Player Elimination, Rock-Paper-Scissors, Variable Player Powers
63759;Seeland;2;4;2010;60;063759.jpg;Economic, Farming;Hexagon Grid, Rondel, Tile Placement
249590;Nevsky: Teutons and Rus in Collision 1240-1242;1;2;2019;360;249590.jpg;Medieval, Wargame;Dice Rolling, Events, Minimap Resolution, Movement Points, Point to Point Movement, Simulation, Variable Set-up
220367;Empyreal: Spells & Steam;2;6;2020;75;220367.jpg;Fantasy, Trains;Hexagon Grid, Modular Board, Network and Route Building, Open Drafting, Pick-up and Deliver, Rondel, Team-Based Game, Variable Player Powers
1032;B-17: Queen of the Skies;1;2;1981;60;001032.jpg;Aviation / Flight, Wargame, World War II;Area Movement, Dice Rolling, Events, Paper-and-Pencil, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game
211716;John Company;1;6;2017;180;211716.jpg;Economic, Educational, Negotiation, Political;Bribery, Dice Rolling, Negotiation, Push Your Luck, Simulation, Variable Player Powers, Voting
163370;Carcassonne: Gold Rush;2;5;2014;35;163370.png;American West;Area Majority / Influence, Tile Placement
339484;Savannah Park;1;4;2021;40;339484.jpg;Abstract Strategy, Animals, Puzzle;Follow, Pattern Building, Score-and-Reset Game, Set Collection, Solo / Solitaire Game, Tile Placement
16267;Trans Europa;2;6;2005;20;016267.jpg;Trains;Connections, Race, Score-and-Reset Game
314745;Now or Never;1;4;2022;180;314745.jpg;City Building, Exploration, Fantasy, Science Fiction;Action Drafting, Hand Management, Narrative Choice / Paragraph, Solo / Solitaire Game, Tile Placement, Variable Player Powers
38765;Ground Floor;2;6;2012;150;038765.jpg;City Building, Economic, Industry / Manufacturing;Worker Placement
329716;Eleven: Football Manager Board Game;1;4;2022;120;329716.jpg;Economic, Sports;Closed Drafting, Dice Rolling, Open Drafting, Scenario / Mission / Campaign Game, Set Collection
85005;The Boss;2;6;2010;40;085005.jpg;Card Game, Mafia;Area Majority / Influence, Auction/Bidding, Betting and Bluffing, Deduction
127997;Qin;2;4;2012;30;127997.jpg;Abstract Strategy, Ancient, Territory Building;Area Majority / Influence, Enclosure, Hand Management, Tile Placement
204135;Skyjo;2;8;2015;45;204135.jpg;Card Game, Math;Set Collection
320390;Kabuto Sumo;2;4;2021;15;320390.jpg;Action / Dexterity, Animals, Fighting;Slide/Push, Variable Player Powers
155695;Age of War;2;6;2014;30;155695.jpg;Dice, Medieval;Dice Rolling, Push Your Luck, Re-rolling and Locking, Set Collection, Take That
162009;The U.S. Civil War;2;2;2015;360;162009.jpg;American Civil War, Civil War, Post-Napoleonic, Wargame;Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Scenario / Mission / Campaign Game, Simulation
303551;Polis;2;2;2020;120;303551.jpg;Ancient, Economic, Wargame;Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Dice Rolling, Market, Simulation, Turn Order: Stat-Based, Victory Points as a Resource
192945;Coal Baron: The Great Card Game;2;4;2016;80;192945.jpg;Card Game, Industry / Manufacturing, Trains;Contracts, Hand Management, Open Drafting, Set Collection, Worker Placement
24703;Heroscape Marvel: The Conflict Begins;2;2;2007;60;024703.jpg;Comic Book / Strip, Fighting, Miniatures;Dice Rolling, Grid Movement, Modular Board
